Circuit: * C:\Users\USER\Desktop\ECE445_SeniorDesign\Notebooks\Kanin\Simulation\Buck-converter.asc

WARNING: Node N004 is floating.
WARNING: Node N002 is floating.

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.0912188 +++++++++++++++++++to 0.0912188
Heightened Def Con from 0.0912333 ++++++++++++++++++++to 0.0912333
Heightened Def Con from 0.0912667 ++++++++++++++++++++to 0.0912667
Heightened Def Con from 0.0912813 +++++++++++++++++++to 0.0912813
Heightened Def Con from 0.0913 ++++++++++++++++++++to 0.0913
Heightened Def Con from 0.0913333 ++++++++++++++++++++to 0.0913333
Heightened Def Con from 0.0913438 +++++++++++++++++++to 0.0913438
Heightened Def Con from 0.0913667 ++++++++++++++++++++to 0.0913667
Heightened Def Con from 0.0914 ++++++++++++++++++++to 0.0914
Heightened Def Con from 0.0914063 +++++++++++++++++++to 0.0914063
Heightened Def Con from 0.0914333 ++++++++++++++++++++to 0.0914333
Heightened Def Con from 0.0914667 ++++++++++++++++++++to 0.0914667
Heightened Def Con from 0.0914688 +++++++++++++++++++to 0.0914688
Heightened Def Con from 0.0915 ++++++++++++++++++++to 0.0915
Heightened Def Con from 0.0915313 +++++++++++++++++++to 0.0915313
Heightened Def Con from 0.0915333 ++++++++++++++++++++to 0.0915333
Heightened Def Con from 0.0915667 ++++++++++++++++++++to 0.0915667
Heightened Def Con from 0.0915938 +++++++++++++++++++to 0.0915938
Heightened Def Con from 0.0916 ++++++++++++++++++++to 0.0916
Heightened Def Con from 0.0916333 ++++++++++++++++++++to 0.0916333
Heightened Def Con from 0.0916563 +++++++++++++++++++to 0.0916563
Heightened Def Con from 0.0916667 ++++++++++++++++++++to 0.0916667
Heightened Def Con from 0.0917 ++++++++++++++++++++to 0.0917
Heightened Def Con from 0.0917188 +++++++++++++++++++to 0.0917188
Heightened Def Con from 0.0917333 ++++++++++++++++++++to 0.0917333
Heightened Def Con from 0.0917667 ++++++++++++++++++++to 0.0917667
Heightened Def Con from 0.0917813 +++++++++++++++++++to 0.0917813
Heightened Def Con from 0.0918 ++++++++++++++++++++to 0.0918
Heightened Def Con from 0.0918333 ++++++++++++++++++++to 0.0918333
Heightened Def Con from 0.0918438 +++++++++++++++++++to 0.0918438
Heightened Def Con from 0.0918667 ++++++++++++++++++++to 0.0918667
Heightened Def Con from 0.0919 ++++++++++++++++++++to 0.0919
Heightened Def Con from 0.0919063 +++++++++++++++++++to 0.0919063
Heightened Def Con from 0.0919333 ++++++++++++++++++++to 0.0919333
Heightened Def Con from 0.0919667 ++++++++++++++++++++to 0.0919667
Heightened Def Con from 0.0919688 +++++++++++++++++++to 0.0919688
Heightened Def Con from 0.092 ++++++++++++++++++++to 0.092
Heightened Def Con from 0.0920313 +++++++++++++++++++to 0.0920313
Heightened Def Con from 0.0920333 ++++++++++++++++++++to 0.0920333
Heightened Def Con from 0.0920667 ++++++++++++++++++++to 0.0920667
Heightened Def Con from 0.0920938 +++++++++++++++++++to 0.0920938
Heightened Def Con from 0.0921 ++++++++++++++++++++to 0.0921
Heightened Def Con from 0.0921333 ++++++++++++++++++++to 0.0921333
Heightened Def Con from 0.0921563 +++++++++++++++++++to 0.0921563
Heightened Def Con from 0.0921667 ++++++++++++++++++++to 0.0921667
Heightened Def Con from 0.0922 ++++++++++++++++++++to 0.0922
Heightened Def Con from 0.0922188 +++++++++++++++++++to 0.0922188
Heightened Def Con from 0.0922333 ++++++++++++++++++++to 0.0922333
Heightened Def Con from 0.0922667 ++++++++++++++++++++to 0.0922667
Heightened Def Con from 0.0922813 +++++++++++++++++++to 0.0922813
Heightened Def Con from 0.0923 ++++++++++++++++++++to 0.0923
Heightened Def Con from 0.0923333 ++++++++++++++++++++to 0.0923333
Heightened Def Con from 0.0923438 +++++++++++++++++++to 0.0923438
Heightened Def Con from 0.0923667 ++++++++++++++++++++to 0.0923667
Heightened Def Con from 0.0924 ++++++++++++++++++++to 0.0924
Heightened Def Con from 0.0924063 +++++++++++++++++++to 0.0924063
Heightened Def Con from 0.0924333 ++++++++++++++++++++to 0.0924333
Heightened Def Con from 0.0924667 ++++++++++++++++++++to 0.0924667
Heightened Def Con from 0.0924688 +++++++++++++++++++to 0.0924688
Heightened Def Con from 0.0925 ++++++++++++++++++++to 0.0925
Heightened Def Con from 0.0925313 +++++++++++++++++++to 0.0925313
Heightened Def Con from 0.0925333 ++++++++++++++++++++to 0.0925333
Heightened Def Con from 0.0925667 ++++++++++++++++++++to 0.0925667
Heightened Def Con from 0.0925938 +++++++++++++++++++to 0.0925938
Heightened Def Con from 0.0926 ++++++++++++++++++++to 0.0926
Heightened Def Con from 0.0926333 ++++++++++++++++++++to 0.0926333
Heightened Def Con from 0.0926563 +++++++++++++++++++to 0.0926563
Heightened Def Con from 0.0926667 ++++++++++++++++++++to 0.0926667
Heightened Def Con from 0.0927 ++++++++++++++++++++to 0.0927
Heightened Def Con from 0.0927188 +++++++++++++++++++to 0.0927188
Heightened Def Con from 0.0927333 ++++++++++++++++++++to 0.0927333
Heightened Def Con from 0.0927667 ++++++++++++++++++++to 0.0927667
Heightened Def Con from 0.0927813 +++++++++++++++++++to 0.0927813
Heightened Def Con from 0.0928 ++++++++++++++++++++to 0.0928
Heightened Def Con from 0.0928333 ++++++++++++++++++++to 0.0928333
Heightened Def Con from 0.0928438 +++++++++++++++++++to 0.0928438
Heightened Def Con from 0.0928667 ++++++++++++++++++++to 0.0928667
Heightened Def Con from 0.0929 ++++++++++++++++++++to 0.0929
Heightened Def Con from 0.0929063 +++++++++++++++++++to 0.0929063
Heightened Def Con from 0.0929333 ++++++++++++++++++++to 0.0929333
Heightened Def Con from 0.0929667 ++++++++++++++++++++to 0.0929667
Heightened Def Con from 0.0929688 +++++++++++++++++++to 0.0929688
Heightened Def Con from 0.093 ++++++++++++++++++++to 0.093
Heightened Def Con from 0.0930313 +++++++++++++++++++to 0.0930313
Heightened Def Con from 0.0930333 ++++++++++++++++++++to 0.0930333
Heightened Def Con from 0.0930667 ++++++++++++++++++++to 0.0930667
Heightened Def Con from 0.0930938 +++++++++++++++++++to 0.0930938
Heightened Def Con from 0.0931 ++++++++++++++++++++to 0.0931
Heightened Def Con from 0.0931333 ++++++++++++++++++++to 0.0931333
Heightened Def Con from 0.0931563 +++++++++++++++++++to 0.0931563
Heightened Def Con from 0.0931667 ++++++++++++++++++++to 0.0931667
Heightened Def Con from 0.0932 ++++++++++++++++++++to 0.0932
Heightened Def Con from 0.0932188 +++++++++++++++++++to 0.0932188
Heightened Def Con from 0.0932333 ++++++++++++++++++++to 0.0932333
Heightened Def Con from 0.0932667 ++++++++++++++++++++to 0.0932667
Heightened Def Con from 0.0932813 +++++++++++++++++++to 0.0932813
Heightened Def Con from 0.0933 ++++++++++++++++++++to 0.0933
Heightened Def Con from 0.0933333 ++++++++++++++++++++to 0.0933333
Heightened Def Con from 0.0933438 +++++++++++++++++++to 0.0933438
Heightened Def Con from 0.0933667 ++++++++++++++++++++to 0.0933667
Heightened Def Con from 0.0934 ++++++++++++++++++++to 0.0934
Heightened Def Con from 0.0934063 +++++++++++++++++++to 0.0934063
Heightened Def Con from 0.0934333 ++++++++++++++++++++to 0.0934333
Heightened Def Con from 0.0934667 ++++++++++++++++++++to 0.0934667
Heightened Def Con from 0.0934688 +++++++++++++++++++to 0.0934688
Heightened Def Con from 0.0935 ++++++++++++++++++++to 0.0935
Heightened Def Con from 0.0935313 +++++++++++++++++++to 0.0935313
Heightened Def Con from 0.0935333 ++++++++++++++++++++to 0.0935333
Heightened Def Con from 0.0935667 ++++++++++++++++++++to 0.0935667
Heightened Def Con from 0.0935938 +++++++++++++++++++to 0.0935938
Heightened Def Con from 0.0936 ++++++++++++++++++++to 0.0936
Heightened Def Con from 0.0936333 ++++++++++++++++++++to 0.0936333
Heightened Def Con from 0.0936563 +++++++++++++++++++to 0.0936563
Heightened Def Con from 0.0936667 ++++++++++++++++++++to 0.0936667
Heightened Def Con from 0.0937 ++++++++++++++++++++to 0.0937
Heightened Def Con from 0.0937188 +++++++++++++++++++to 0.0937188
Heightened Def Con from 0.0937333 ++++++++++++++++++++to 0.0937333
Heightened Def Con from 0.0937667 ++++++++++++++++++++to 0.0937667
Heightened Def Con from 0.0937813 +++++++++++++++++++to 0.0937813
Heightened Def Con from 0.0938 ++++++++++++++++++++to 0.0938
Heightened Def Con from 0.0938333 ++++++++++++++++++++to 0.0938333
Heightened Def Con from 0.0938438 +++++++++++++++++++to 0.0938438
Heightened Def Con from 0.0938667 ++++++++++++++++++++to 0.0938667
Heightened Def Con from 0.0939 ++++++++++++++++++++to 0.0939
Heightened Def Con from 0.0939063 +++++++++++++++++++to 0.0939063
Heightened Def Con from 0.0939333 ++++++++++++++++++++to 0.0939333
Heightened Def Con from 0.0939667 ++++++++++++++++++++to 0.0939667
Heightened Def Con from 0.0939688 +++++++++++++++++++to 0.0939688
Heightened Def Con from 0.094 ++++++++++++++++++++to 0.094
Heightened Def Con from 0.0940313 +++++++++++++++++++to 0.0940313
Heightened Def Con from 0.0940333 ++++++++++++++++++++to 0.0940333
Heightened Def Con from 0.0940667 ++++++++++++++++++++to 0.0940667
Heightened Def Con from 0.0940938 +++++++++++++++++++to 0.0940938
Heightened Def Con from 0.0941 ++++++++++++++++++++to 0.0941
Heightened Def Con from 0.0941333 ++++++++++++++++++++to 0.0941333
Heightened Def Con from 0.0941563 +++++++++++++++++++to 0.0941563
Heightened Def Con from 0.0941667 ++++++++++++++++++++to 0.0941667
Heightened Def Con from 0.0942 ++++++++++++++++++++to 0.0942
Heightened Def Con from 0.0942188 +++++++++++++++++++to 0.0942188
Heightened Def Con from 0.0942333 ++++++++++++++++++++to 0.0942333
Heightened Def Con from 0.0942667 ++++++++++++++++++++to 0.0942667
Heightened Def Con from 0.0942813 +++++++++++++++++++to 0.0942813
Heightened Def Con from 0.0943 ++++++++++++++++++++to 0.0943
Heightened Def Con from 0.0943333 ++++++++++++++++++++to 0.0943333
Heightened Def Con from 0.0943438 +++++++++++++++++++to 0.0943438
Heightened Def Con from 0.0943667 ++++++++++++++++++++to 0.0943667
Heightened Def Con from 0.0944 ++++++++++++++++++++to 0.0944
Heightened Def Con from 0.0944063 +++++++++++++++++++to 0.0944063
Heightened Def Con from 0.0944333 ++++++++++++++++++++to 0.0944333
Heightened Def Con from 0.0944667 ++++++++++++++++++++to 0.0944667
Heightened Def Con from 0.0944688 +++++++++++++++++++to 0.0944688
Heightened Def Con from 0.0945 ++++++++++++++++++++to 0.0945
Heightened Def Con from 0.0945313 +++++++++++++++++++to 0.0945313
Heightened Def Con from 0.0945333 ++++++++++++++++++++to 0.0945333
Heightened Def Con from 0.0945667 ++++++++++++++++++++to 0.0945667
Heightened Def Con from 0.0945938 +++++++++++++++++++to 0.0945938
Heightened Def Con from 0.0946 ++++++++++++++++++++to 0.0946
Heightened Def Con from 0.0946333 ++++++++++++++++++++to 0.0946333
Heightened Def Con from 0.0946563 +++++++++++++++++++to 0.0946563
Heightened Def Con from 0.0946667 ++++++++++++++++++++to 0.0946667
Heightened Def Con from 0.0947 ++++++++++++++++++++to 0.0947
Heightened Def Con from 0.0947188 +++++++++++++++++++to 0.0947188
Heightened Def Con from 0.0947333 ++++++++++++++++++++to 0.0947333
Heightened Def Con from 0.0947667 ++++++++++++++++++++to 0.0947667
Heightened Def Con from 0.0947813 +++++++++++++++++++to 0.0947813
Heightened Def Con from 0.0948 ++++++++++++++++++++to 0.0948
Heightened Def Con from 0.0948333 ++++++++++++++++++++to 0.0948333
Heightened Def Con from 0.0948438 +++++++++++++++++++to 0.0948438
Heightened Def Con from 0.0948667 ++++++++++++++++++++to 0.0948667
Heightened Def Con from 0.0949 ++++++++++++++++++++to 0.0949
Heightened Def Con from 0.0949063 +++++++++++++++++++to 0.0949063
Heightened Def Con from 0.0949333 ++++++++++++++++++++to 0.0949333
Heightened Def Con from 0.0949667 ++++++++++++++++++++to 0.0949667
Heightened Def Con from 0.0949688 +++++++++++++++++++to 0.0949688
Heightened Def Con from 0.095 ++++++++++++++++++++to 0.095
Heightened Def Con from 0.0950313 +++++++++++++++++++to 0.0950313
Heightened Def Con from 0.0950333 ++++++++++++++++++++to 0.0950333
Heightened Def Con from 0.0950667 ++++++++++++++++++++to 0.0950667
Heightened Def Con from 0.0950938 +++++++++++++++++++to 0.0950938
Heightened Def Con from 0.0951 ++++++++++++++++++++to 0.0951
Heightened Def Con from 0.0951333 ++++++++++++++++++++to 0.0951333
Heightened Def Con from 0.0951563 +++++++++++++++++++to 0.0951563
Heightened Def Con from 0.0951667 ++++++++++++++++++++to 0.0951667
Heightened Def Con from 0.0952 ++++++++++++++++++++to 0.0952
Heightened Def Con from 0.0952188 +++++++++++++++++++to 0.0952188
Heightened Def Con from 0.0952333 ++++++++++++++++++++to 0.0952333
Heightened Def Con from 0.0952667 ++++++++++++++++++++to 0.0952667
Heightened Def Con from 0.0952813 +++++++++++++++++++to 0.0952813
Heightened Def Con from 0.0953 ++++++++++++++++++++to 0.0953
Heightened Def Con from 0.0953333 ++++++++++++++++++++to 0.0953333
Heightened Def Con from 0.0953438 +++++++++++++++++++to 0.0953438
Heightened Def Con from 0.0953667 ++++++++++++++++++++to 0.0953667
Heightened Def Con from 0.0954 ++++++++++++++++++++to 0.0954
Heightened Def Con from 0.0954063 +++++++++++++++++++to 0.0954063
Heightened Def Con from 0.0954333 ++++++++++++++++++++to 0.0954333
Heightened Def Con from 0.0954667 ++++++++++++++++++++to 0.0954667
Heightened Def Con from 0.0954688 +++++++++++++++++++to 0.0954688
Heightened Def Con from 0.0955 ++++++++++++++++++++to 0.0955
Heightened Def Con from 0.0955313 +++++++++++++++++++to 0.0955313
Heightened Def Con from 0.0955333 ++++++++++++++++++++to 0.0955333
Heightened Def Con from 0.0955667 ++++++++++++++++++++to 0.0955667
Heightened Def Con from 0.0955938 +++++++++++++++++++to 0.0955938
Heightened Def Con from 0.0956 ++++++++++++++++++++to 0.0956
Heightened Def Con from 0.0956333 ++++++++++++++++++++to 0.0956333
Heightened Def Con from 0.0956563 +++++++++++++++++++to 0.0956563
Heightened Def Con from 0.0956667 ++++++++++++++++++++to 0.0956667
Heightened Def Con from 0.0957 ++++++++++++++++++++to 0.0957
Heightened Def Con from 0.0957188 +++++++++++++++++++to 0.0957188
Heightened Def Con from 0.0957333 ++++++++++++++++++++to 0.0957333
Heightened Def Con from 0.0957667 ++++++++++++++++++++to 0.0957667
Heightened Def Con from 0.0957813 +++++++++++++++++++to 0.0957813
Heightened Def Con from 0.0958 ++++++++++++++++++++to 0.0958
Heightened Def Con from 0.0958333 ++++++++++++++++++++to 0.0958333
Heightened Def Con from 0.0958438 +++++++++++++++++++to 0.0958438
Heightened Def Con from 0.0958667 ++++++++++++++++++++to 0.0958667
Heightened Def Con from 0.0959 ++++++++++++++++++++to 0.0959
Heightened Def Con from 0.0959063 +++++++++++++++++++to 0.0959063
Heightened Def Con from 0.0959333 ++++++++++++++++++++to 0.0959333
Heightened Def Con from 0.0959667 ++++++++++++++++++++to 0.0959667
Heightened Def Con from 0.0959688 +++++++++++++++++++to 0.0959688
Heightened Def Con from 0.096 ++++++++++++++++++++to 0.096
Heightened Def Con from 0.0960313 +++++++++++++++++++to 0.0960313
Heightened Def Con from 0.0960333 ++++++++++++++++++++to 0.0960333
Heightened Def Con from 0.0960667 ++++++++++++++++++++to 0.0960667
Heightened Def Con from 0.0960938 +++++++++++++++++++to 0.0960938
Heightened Def Con from 0.0961 ++++++++++++++++++++to 0.0961
Heightened Def Con from 0.0961333 ++++++++++++++++++++to 0.0961333
Heightened Def Con from 0.0961563 +++++++++++++++++++to 0.0961563
Heightened Def Con from 0.0961667 ++++++++++++++++++++to 0.0961667
Heightened Def Con from 0.0962 ++++++++++++++++++++to 0.0962
Heightened Def Con from 0.0962188 +++++++++++++++++++to 0.0962188
Heightened Def Con from 0.0962333 ++++++++++++++++++++to 0.0962333
Heightened Def Con from 0.0962667 ++++++++++++++++++++to 0.0962667
Heightened Def Con from 0.0962813 +++++++++++++++++++to 0.0962813
Heightened Def Con from 0.0963 ++++++++++++++++++++to 0.0963
Heightened Def Con from 0.0963333 ++++++++++++++++++++to 0.0963333
Heightened Def Con from 0.0963438 +++++++++++++++++++to 0.0963438
Heightened Def Con from 0.0963667 ++++++++++++++++++++to 0.0963667
Heightened Def Con from 0.0964 ++++++++++++++++++++to 0.0964
Heightened Def Con from 0.0964063 +++++++++++++++++++to 0.0964063
Heightened Def Con from 0.0964333 ++++++++++++++++++++to 0.0964333
Heightened Def Con from 0.0964667 ++++++++++++++++++++to 0.0964667
Heightened Def Con from 0.0964688 +++++++++++++++++++to 0.0964688
Heightened Def Con from 0.0965 ++++++++++++++++++++to 0.0965
Heightened Def Con from 0.0965313 +++++++++++++++++++to 0.0965313
Heightened Def Con from 0.0965333 ++++++++++++++++++++to 0.0965333
Heightened Def Con from 0.0965667 ++++++++++++++++++++to 0.0965667
Heightened Def Con from 0.0965938 +++++++++++++++++++to 0.0965938
Heightened Def Con from 0.0966 ++++++++++++++++++++to 0.0966
Heightened Def Con from 0.0966333 ++++++++++++++++++++to 0.0966333
Heightened Def Con from 0.0966563 +++++++++++++++++++to 0.0966563
Heightened Def Con from 0.0966667 ++++++++++++++++++++to 0.0966667
Heightened Def Con from 0.0967 ++++++++++++++++++++to 0.0967
Heightened Def Con from 0.0967188 +++++++++++++++++++to 0.0967188
Heightened Def Con from 0.0967333 ++++++++++++++++++++to 0.0967333
Heightened Def Con from 0.0967667 ++++++++++++++++++++to 0.0967667
Heightened Def Con from 0.0967813 +++++++++++++++++++to 0.0967813
Heightened Def Con from 0.0968 ++++++++++++++++++++to 0.0968
Heightened Def Con from 0.0968333 ++++++++++++++++++++to 0.0968333
Heightened Def Con from 0.0968438 +++++++++++++++++++to 0.0968438
Heightened Def Con from 0.0968667 ++++++++++++++++++++to 0.0968667
Heightened Def Con from 0.0969 ++++++++++++++++++++to 0.0969
Heightened Def Con from 0.0969063 +++++++++++++++++++to 0.0969063
Heightened Def Con from 0.0969333 ++++++++++++++++++++to 0.0969333
Heightened Def Con from 0.0969667 ++++++++++++++++++++to 0.0969667
Heightened Def Con from 0.0969688 +++++++++++++++++++to 0.0969688
Heightened Def Con from 0.097 ++++++++++++++++++++to 0.097
Heightened Def Con from 0.0970313 +++++++++++++++++++to 0.0970313
Heightened Def Con from 0.0970333 ++++++++++++++++++++to 0.0970333
Heightened Def Con from 0.0970667 ++++++++++++++++++++to 0.0970667
Heightened Def Con from 0.0970938 +++++++++++++++++++to 0.0970938
Heightened Def Con from 0.0971 ++++++++++++++++++++to 0.0971
Heightened Def Con from 0.0971333 ++++++++++++++++++++to 0.0971333
Heightened Def Con from 0.0971563 +++++++++++++++++++to 0.0971563
Heightened Def Con from 0.0971667 ++++++++++++++++++++to 0.0971667
Heightened Def Con from 0.0972 ++++++++++++++++++++to 0.0972
Heightened Def Con from 0.0972188 +++++++++++++++++++to 0.0972188
Heightened Def Con from 0.0972333 ++++++++++++++++++++to 0.0972333
Heightened Def Con from 0.0972667 ++++++++++++++++++++to 0.0972667
Heightened Def Con from 0.0972813 +++++++++++++++++++to 0.0972813
Heightened Def Con from 0.0973 ++++++++++++++++++++to 0.0973
Heightened Def Con from 0.0973333 ++++++++++++++++++++to 0.0973333
Heightened Def Con from 0.0973438 +++++++++++++++++++to 0.0973438
Heightened Def Con from 0.0973667 ++++++++++++++++++++to 0.0973667
Heightened Def Con from 0.0974 ++++++++++++++++++++to 0.0974
Heightened Def Con from 0.0974063 +++++++++++++++++++to 0.0974063
Heightened Def Con from 0.0974333 ++++++++++++++++++++to 0.0974333
Heightened Def Con from 0.0974667 ++++++++++++++++++++to 0.0974667
Heightened Def Con from 0.0974688 +++++++++++++++++++to 0.0974688
Heightened Def Con from 0.0975 ++++++++++++++++++++to 0.0975
Heightened Def Con from 0.0975313 +++++++++++++++++++to 0.0975313
Heightened Def Con from 0.0975333 ++++++++++++++++++++to 0.0975333
Heightened Def Con from 0.0975667 ++++++++++++++++++++to 0.0975667
Heightened Def Con from 0.0975938 +++++++++++++++++++to 0.0975938
Heightened Def Con from 0.0976 ++++++++++++++++++++to 0.0976
Heightened Def Con from 0.0976333 ++++++++++++++++++++to 0.0976333
Heightened Def Con from 0.0976563 +++++++++++++++++++to 0.0976563
Heightened Def Con from 0.0976667 ++++++++++++++++++++to 0.0976667
Heightened Def Con from 0.0977 ++++++++++++++++++++to 0.0977
Heightened Def Con from 0.0977188 +++++++++++++++++++to 0.0977188
Heightened Def Con from 0.0977333 ++++++++++++++++++++to 0.0977333
Heightened Def Con from 0.0977667 ++++++++++++++++++++to 0.0977667
Heightened Def Con from 0.0977813 +++++++++++++++++++to 0.0977813
Heightened Def Con from 0.0978 ++++++++++++++++++++to 0.0978
Heightened Def Con from 0.0978333 ++++++++++++++++++++to 0.0978333
Heightened Def Con from 0.0978438 +++++++++++++++++++to 0.0978438
Heightened Def Con from 0.0978667 ++++++++++++++++++++to 0.0978667
Heightened Def Con from 0.0979 ++++++++++++++++++++to 0.0979
Heightened Def Con from 0.0979063 +++++++++++++++++++to 0.0979063
Heightened Def Con from 0.0979333 ++++++++++++++++++++to 0.0979333
Heightened Def Con from 0.0979667 ++++++++++++++++++++to 0.0979667
Heightened Def Con from 0.0979688 +++++++++++++++++++to 0.0979688
Heightened Def Con from 0.098 ++++++++++++++++++++to 0.098
Heightened Def Con from 0.0980313 +++++++++++++++++++to 0.0980313
Heightened Def Con from 0.0980333 ++++++++++++++++++++to 0.0980333
Heightened Def Con from 0.0980667 ++++++++++++++++++++to 0.0980667
Heightened Def Con from 0.0980938 +++++++++++++++++++to 0.0980938
Heightened Def Con from 0.0981 ++++++++++++++++++++to 0.0981
Heightened Def Con from 0.0981333 ++++++++++++++++++++to 0.0981333
Heightened Def Con from 0.0981563 +++++++++++++++++++to 0.0981563
Heightened Def Con from 0.0981667 ++++++++++++++++++++to 0.0981667
Heightened Def Con from 0.0982 ++++++++++++++++++++to 0.0982
Heightened Def Con from 0.0982188 +++++++++++++++++++to 0.0982188
Heightened Def Con from 0.0982333 ++++++++++++++++++++to 0.0982333
Heightened Def Con from 0.0982667 ++++++++++++++++++++to 0.0982667
Heightened Def Con from 0.0982813 +++++++++++++++++++to 0.0982813
Heightened Def Con from 0.0983 ++++++++++++++++++++to 0.0983
Heightened Def Con from 0.0983333 ++++++++++++++++++++to 0.0983333
Heightened Def Con from 0.0983438 +++++++++++++++++++to 0.0983438
Heightened Def Con from 0.0983667 ++++++++++++++++++++to 0.0983667
Heightened Def Con from 0.0984 ++++++++++++++++++++to 0.0984
Heightened Def Con from 0.0984063 +++++++++++++++++++to 0.0984063
Heightened Def Con from 0.0984333 ++++++++++++++++++++to 0.0984333
Heightened Def Con from 0.0984667 ++++++++++++++++++++to 0.0984667
Heightened Def Con from 0.0984688 +++++++++++++++++++to 0.0984688
Heightened Def Con from 0.0985 ++++++++++++++++++++to 0.0985
Heightened Def Con from 0.0985313 +++++++++++++++++++to 0.0985313
Heightened Def Con from 0.0985333 ++++++++++++++++++++to 0.0985333
Heightened Def Con from 0.0985667 ++++++++++++++++++++to 0.0985667
Heightened Def Con from 0.0985938 +++++++++++++++++++to 0.0985938
Heightened Def Con from 0.0986 ++++++++++++++++++++to 0.0986
Heightened Def Con from 0.0986333 ++++++++++++++++++++to 0.0986333
Heightened Def Con from 0.0986563 +++++++++++++++++++to 0.0986563
Heightened Def Con from 0.0986667 ++++++++++++++++++++to 0.0986667
Heightened Def Con from 0.0987 ++++++++++++++++++++to 0.0987
Heightened Def Con from 0.0987188 +++++++++++++++++++to 0.0987188
Heightened Def Con from 0.0987333 ++++++++++++++++++++to 0.0987333
Heightened Def Con from 0.0987667 ++++++++++++++++++++to 0.0987667
Heightened Def Con from 0.0987813 +++++++++++++++++++to 0.0987813
Heightened Def Con from 0.0988 ++++++++++++++++++++to 0.0988
Heightened Def Con from 0.0988333 ++++++++++++++++++++to 0.0988333
Heightened Def Con from 0.0988438 +++++++++++++++++++to 0.0988438
Heightened Def Con from 0.0988667 ++++++++++++++++++++to 0.0988667
Heightened Def Con from 0.0989 ++++++++++++++++++++to 0.0989
Heightened Def Con from 0.0989063 +++++++++++++++++++to 0.0989063
Heightened Def Con from 0.0989333 ++++++++++++++++++++to 0.0989333
Heightened Def Con from 0.0989667 ++++++++++++++++++++to 0.0989667
Heightened Def Con from 0.0989688 +++++++++++++++++++to 0.0989688
Heightened Def Con from 0.099 ++++++++++++++++++++to 0.099
Heightened Def Con from 0.0990313 +++++++++++++++++++to 0.0990313
Heightened Def Con from 0.0990333 ++++++++++++++++++++to 0.0990333
Heightened Def Con from 0.0990667 ++++++++++++++++++++to 0.0990667
Heightened Def Con from 0.0990938 +++++++++++++++++++to 0.0990938
Heightened Def Con from 0.0991 ++++++++++++++++++++to 0.0991
Heightened Def Con from 0.0991333 ++++++++++++++++++++to 0.0991333
Heightened Def Con from 0.0991563 +++++++++++++++++++to 0.0991563
Heightened Def Con from 0.0991667 ++++++++++++++++++++to 0.0991667
Heightened Def Con from 0.0992 ++++++++++++++++++++to 0.0992
Heightened Def Con from 0.0992188 +++++++++++++++++++to 0.0992188
Heightened Def Con from 0.0992333 ++++++++++++++++++++to 0.0992333
Heightened Def Con from 0.0992667 ++++++++++++++++++++to 0.0992667
Heightened Def Con from 0.0992813 +++++++++++++++++++to 0.0992813
Heightened Def Con from 0.0993 ++++++++++++++++++++to 0.0993
Heightened Def Con from 0.0993333 ++++++++++++++++++++to 0.0993333
Heightened Def Con from 0.0993438 +++++++++++++++++++to 0.0993438
Heightened Def Con from 0.0993667 ++++++++++++++++++++to 0.0993667
Heightened Def Con from 0.0994 ++++++++++++++++++++to 0.0994
Heightened Def Con from 0.0994063 +++++++++++++++++++to 0.0994063
Heightened Def Con from 0.0994333 ++++++++++++++++++++to 0.0994333
Heightened Def Con from 0.0994667 ++++++++++++++++++++to 0.0994667
Heightened Def Con from 0.0994688 +++++++++++++++++++to 0.0994688
Heightened Def Con from 0.0995 ++++++++++++++++++++to 0.0995
Heightened Def Con from 0.0995313 +++++++++++++++++++to 0.0995313
Heightened Def Con from 0.0995333 ++++++++++++++++++++to 0.0995333
Heightened Def Con from 0.0995667 ++++++++++++++++++++to 0.0995667
Heightened Def Con from 0.0995938 +++++++++++++++++++to 0.0995938
Heightened Def Con from 0.0996 ++++++++++++++++++++to 0.0996
Heightened Def Con from 0.0996333 ++++++++++++++++++++to 0.0996333
Heightened Def Con from 0.0996563 +++++++++++++++++++to 0.0996563
Heightened Def Con from 0.0996667 ++++++++++++++++++++to 0.0996667
Heightened Def Con from 0.0997 ++++++++++++++++++++to 0.0997
Heightened Def Con from 0.0997188 +++++++++++++++++++to 0.0997188
Heightened Def Con from 0.0997333 ++++++++++++++++++++to 0.0997333
Heightened Def Con from 0.0997667 ++++++++++++++++++++to 0.0997667
Heightened Def Con from 0.0997813 +++++++++++++++++++to 0.0997813
Heightened Def Con from 0.0998 ++++++++++++++++++++to 0.0998
Heightened Def Con from 0.0998333 ++++++++++++++++++++to 0.0998333
Heightened Def Con from 0.0998438 +++++++++++++++++++to 0.0998438
Heightened Def Con from 0.0998667 ++++++++++++++++++++to 0.0998667
Heightened Def Con from 0.0999 ++++++++++++++++++++to 0.0999
Heightened Def Con from 0.0999063 +++++++++++++++++++to 0.0999063
Heightened Def Con from 0.0999333 ++++++++++++++++++++to 0.0999333
Heightened Def Con from 0.0999667 ++++++++++++++++++++to 0.0999667
Heightened Def Con from 0.0999688 +++++++++++++++++++to 0.0999688
Heightened Def Con from 0.1 ++++++++++++++++++++to 0.1
Heightened Def Con from 0.107967 ++++++++++++++++++++to 0.107967
